Date,Opcode,Sample,Camera Direction,Latitude,Longitude,Top.memory.card,Bottom.memory.card,Top.cam,Bottom.cam,Time,Time.end,Depth,Raw.hdd.number,Con.hdd.number,Comment,Habitat.image.exported,Site,Location,Status,Observer,Successful.count,Successful.length,Video.notes,Maxn.analyst,Maxn.complete.yyyymmdd,Maxn.checker,Length.analyst,Length.complete.date.yyyymmdd,Notes
20201108,204S,204,S,-34.0662,114.7864,119,154,425,426,9:59:09,10:02,60.6,,CON1,Checked Cameras,Y,,West Coast,,Rachel,y,,,Rachel,20210315,,,,
20201108,206S,206,S,-34.0637,114.7914,119,154,425,426,9:49:23,9:52,58.2,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210315,,,,
20201108,207S,207,S,-34.0612,114.7864,119,154,425,426,10:08:10,10:11,60.2,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210315,,,,
20201031,210S,210,S,-34.0912,114.8739,128,152,425,426,10:19:54,10:22:54,43.9,,,,Y,,West Coast,,,,,,,,,,,
20201031,215S,215,S,-34.0687,114.9264,128,152,425,426,7:28:33,7:31:33,46.9,,,,Y,,West Coast,,,,,,,,,,,
20201031,216S,216,S,-34.0612,114.9164,128,152,425,426,7:01:16,7:04:16,47.5,,,Filmed 355 should be 216,Y,,West Coast,,,,,,,,,,,
20201031,217S,217,S,-34.0662,114.9189,128,152,425,426,7:19:39,7:22:39,46.3,,,,Y,,West Coast,,,,,,,,,,,
20201031,218S,218,S,-34.0737,114.9214,128,152,425,426,7:53:09,7:56:09,46.5,,,,Y,,West Coast,,,,,,,,,,,
20201031,220S,220,S,-34.0562,114.8439,128,152,425,426,13:01:48,13:04:48,43.9,,,,Y,,West Coast,,,,,,,,,,,
20201031,222S,222,S,-34.0662,114.8314,128,152,425,426,12:18:32,12:21:32,46.9,,,,Y,,West Coast,,,,,,,,,,,
20201031,223S,223,S,-34.0712,114.8464,128,152,425,426,11:58:00,12:01:00,44.2,,,,Y,,West Coast,,,,,,,,,,,
20201031,224S,224,S,-34.0612,114.8389,128,152,425,426,12:53:00,12:56:00,44.9,,,,Y,,West Coast,,,,,,,,,,,
20201031,225S,225,S,-34.0712,114.8339,128,152,425,426,12:09:16,12:12:16,45.2,,,,Y,,West Coast,,,,,,,,,,,
20201031,226W,226,S,-34.0637,114.8439,119,120,427,428,12:43:58,12:46:58,44,,,,Y,,West Coast,,,,,,,,,,,
20201108,227W,227,S,-33.9987,114.7839,128,129,427,428,13:05:40,13:08,54.1,,CON1,,Y,,West Coast,,,,,,,,,,,
20201108,228W,228,S,-34.0037,114.7939,128,129,427,428,13:32:47,13:35,50.6,,CON1,,Y,,West Coast,,,,,,,,,,,
20201108,229W,229,S,-33.9937,114.7864,128,129,427,428,13:14:36,13:17,52.5,,CON1,,Y,,West Coast,,,,,,,,,,,
20201031,235N,235,S,-34.0662,114.9139,129,154,417,418,7:11:46,7:14:46,47,,,,Y,,West Coast,,,,,,,,,,,
20201031,235WREDO,235,S,-34.0662,114.9139,119,120,427,428,9:17:31,9:20:31,44.3,,,Redo,Y,,West Coast,,,,,,,,,,,
20201031,236W,236,S,-34.0812,114.9239,119,120,427,428,8:47:27,8:50:27,46,,,,Y,,West Coast,,,,,,,,,,,
20201031,237W,237,S,-34.0812,114.9364,119,120,427,428,8:57:11,9:00:11,43.2,,,,Y,,West Coast,,,,,,,,,,,
20201031,239W,239,S,-34.0912,114.9314,119,120,427,428,9:25:33,9:28:33,45.3,,,,Y,,West Coast,,,,,,,,,,,
20201108,241W,241,S,-33.9937,114.7914,128,129,427,428,13:22:31,13:25,51.3,,CON1,,Y,,West Coast,,,,,,,,,,,
20201030,244W,244,S,-34.0037,114.9064,155,161,427,428,9:46:06,9:49:06,45.6,,,,Y,,West Coast,,,,,,,,,,,
20201030,245W,245,S,-34.0087,114.9014,155,161,427,428,9:55:54,9:58:54,45.5,,,,Y,,West Coast,,,,,,,,,,,
20201107,247W,247,S,-34.0337,114.4789,127,133,427,428,12:03:22,12:06,197,,,,Y,,West Coast,,,,,,,,,,,
20201107,248W,248,S,-34.0362,114.4889,127,133,427,428,11:36,11:39,154,,,Time in not accurate,Y,,West Coast,,,,,,,,,,,
20201111,250W,250,S,-34.0137,114.6939,135,173,427,428,13:06:10,13:09,130,,CON1 - might have cut out early on bottom,Checked Cameras,Y,,West Coast,,Rachel,y,,,Rachel,20210309,,,,
20201111,251W,251,S,-34.0112,114.6989,135,173,427,428,13:37:17,13:40,128,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210309,,,,
20201111,252W,252,S,-34.0087,114.6939,135,173,427,428,12:55:36,12:58,129,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210208,,,,
20201111,253W,253,S,-34.0137,114.7039,135,173,427,428,13:27:37,13:30,125,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210309,,,,
20201111,254W,254,S,-34.0187,114.6964,135,173,427,428,13:16:56,13:19,128,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210309,,,,
20201030,258W,258,S,-33.9662,114.9139,155,161,427,428,7:48:52,7:51:52,46.2,,,,Y,,West Coast,,,,,,,,,,,
20201030,259W,259,S,-33.9687,114.9214,155,161,427,428,7:39:07,7:42:07,46.3,,,,Y,,West Coast,,,,,,,,,,,
20201030,260W,260,S,-33.9712,114.9164,155,161,427,428,7:25:21,7:28:21,46.1,,,,Y,,West Coast,,,,,,,,,,,
20201030,261W,261,S,-33.9762,114.9214,155,161,427,428,7:00:38,7:03:38,46.5,,,,Y,,West Coast,,,,,,,,,,,
20201031,262W,262,S,-34.0137,114.8739,119,120,427,428,14:48:37,14:51:37,42.1,,,,Y,,West Coast,,,,,,,,,,,
20201031,263W,263,S,-34.0087,114.8789,119,120,427,428,14:57:46,15:00:46,42.6,,,,Y,,West Coast,,,,,,,,,,,
20201031,264W,264,S,-34.0187,114.8739,119,120,427,428,14:24:30,14:27:30,42.4,,,,Y,,West Coast,,,,,,,,,,,
20201107,265W,265,S,-34.1487,114.5364,127,133,427,428,7:07:03,7:10,148,,,,Y,,West Coast,,,,,,,,,,,
20201108,266S,266,S,-34.0212,114.7589,119,154,425,426,12:03:40,12:06,67.3,,CON1,,Y,,West Coast,,,,,,,,,,,
20201108,267S,267,S,-34.0262,114.7639,119,154,425,426,11:42:58,11:45,62.7,,CON1,,Y,,West Coast,,Claude,20210315,,,,,,,,
20201030,269S,269,S,-33.9887,114.8139,148,169,425,426,11:26:27,11:29:27,47.7,,,,Y,,West Coast,,,,,,,,,,,
20201030,272S,272,S,-34.0087,114.8139,148,169,425,426,10:52:55,10:53:55,50.1,,,,Y,,West Coast,,,,,,,,,,,
20201030,273S,273,S,-33.9987,114.8214,148,169,425,426,11:09:00,11:12:00,46,,,,Y,,West Coast,,,,,,,,,,,
20201107,274S,274,S,-34.0912,114.4764,137,163,425,426,8:51:59,8:55,218,,,,0.05 mins in habitat shot,,West Coast,,,,,,,,,,,
20201111,275S,275,S,-34.0987,114.6464,137,141,425,426,8:04:11,8:07,139,,,,Y,,West Coast,,,,,,,,,,,
20201111,276S,276,S,-34.1012,114.6364,137,141,425,426,7:53,7:56,141,,,,Y,,West Coast,,,,,,,,,,,
20201111,277S,277,S,-34.1062,114.6464,137,141,425,426,7:30:06,7:33,139,,,,Y,,West Coast,,,,,,,,,,,
20201111,278EREDO,278,S,-34.1112,114.6389,149,133,422,423,7:18:57,7:21,140,,,,Y,,West Coast,,,,,,,,,,,
20201104,278W,278,S,-34.1112,114.6389,148,172,427,428,7:43,,140,,,Rope Snapped- time on bottom not accurate,Y,,West Coast,,,,,,Claude,20210315,,,,
20201111,280S,280,S,-34.0887,114.6739,137,141,425,426,8:20:04,8:23,138,,,,Y,,West Coast,,,,,,,,,,,
20201107,281S,281,S,-34.1387,114.5414,137,163,425,426,7:34:00,7:37,147,,,,Y,,West Coast,,,,,,,,,,,
20201107,282S,282,S,-34.1462,114.5439,137,163,425,426,6:52:16,6:55,147,,,"Lost BRUV site, No sign of floats, checked 422",Y,,West Coast,,,,,,,,,,,
20201107,283S,283,S,-34.1387,114.5364,137,163,425,426,7:44:40,7:47,149,,,,Y,,West Coast,,,,,,,,,,,
20201107,284S,284,S,-34.0662,114.4764,137,163,425,426,10:33:35,10:36,230,,,,0.05 mins in habitat shot,,West Coast,,,,,,,,,,,
20201107,285S,285,S,-34.0737,114.4764,137,163,425,426,9:26:10,9:29,215,,,,Y,,West Coast,,,,,,,,,,,
20201107,286S,286,S,-34.0787,114.4789,137,163,425,426,9:13:10,9:17,203,,,,Y,,West Coast,,,,,,,,,,,
20201107,287S,287,S,-34.0787,114.4739,137,163,425,426,,,,,,Too Deep Did not Deploy- 300m,,,West Coast,,,,,,,,,,,
20201107,288S,288,S,-34.0912,114.4814,137,163,425,426,8:39:29,8:42,201,,,,Y,,West Coast,,,,,,,,,,,
20201108,290S,290,S,-34.0687,114.7189,119,154,425,426,7:38:01,7:41,124,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210311,,,,
20201119,291S,291,S,-34.0837,114.7489,139,169,425,426,13:51:37,13:54,108,5.5,,,Y,,West Coast,,,,,,,,,,,
20201119,293S,293,S,-34.0887,114.7589,139,169,425,426,13:22:25,13:25,95.2,5.5,,,Y,,West Coast,,,,,,,,,,,
20201119,294S,294,S,-34.0837,114.7539,139,169,425,426,14:00:52,14:03,102,5.5,,,Y,,West Coast,,,,,,,,,,,
20201104,295S,295,S,-34.1037,114.7539,139,169,425,426,14:43:23,14:46,112,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201104,297S,297,S,-34.1062,114.7489,139,169,425,426,14:33:05,14:36,115,,,297 not 314,Y,,West Coast,,,,,,Claude,20210315,,,,
20201111,298S,298,S,-34.0762,114.6714,137,141,425,426,8:50:46,8:53,136,,,Checked cameras,Y,,West Coast,,,,,,,,,,,
20201111,299S,299,S,-34.0812,114.6764,137,141,425,426,8:39:36,8:32,138,,,,Y,,West Coast,,,,,,,,,,,
20201108,302S,302,S,-34.0712,114.7239,119,154,425,426,7:48:30,7:51,122,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210311,,,,
20201104,307S,307,S,-34.1187,114.7264,139,169,425,426,12:18:00,12:21,119,,,says 95 but it's 307 -Battery change,Y,,West Coast,,,,,,Claude,20210315,,,,
20201104,308S,308,S,-34.1112,114.7289,139,169,425,426,11:08:18,11:11,125,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201108,310S,310,S,-34.0587,114.7739,119,154,425,426,10:37:49,10:40,64.1,,CON1,,Y,,West Coast,,,,,,,,,,,
20201108,311S,311,S,-34.0562,114.7689,119,154,425,426,10:47:06,10:50,67.2,,CON1,Changed all camera batteries,Y,,West Coast,,,,,,,,,,,
20201108,312S,312,S,-34.0587,114.7789,119,154,425,426,10:20:56,10:23,65.2,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210316,,,,
20201104,313S,313,S,-34.0962,114.7564,139,169,425,426,15:04,15:07,105,,,Sth light off when back on board,Y,,West Coast,,,,,,Claude,20210315,,,,
20201107,321S,321,S,-34.0482,114.4681,137,163,425,426,10:54:39,10:57,242,,,,Y,,West Coast,,,,,,,,,,,
20201107,322S,322,S,-34.0327,114.5439,137,163,425,426,13:56:13,13:59,145,,,,Y,,West Coast,,,,,,,,,,,
20201111,323S,323,S,-34.031,114.6001,137,141,425,426,9:33:24,9:36,142,,,,Y,,West Coast,,,,,,,,,,,
20201111,324S,324,S,-33.9984,114.6406,137,141,425,426,11:09:27,11:12,142,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,,,,
20201108,325N,325,S,-33.9918,114.7443,120,145,417,418,12:21:33,12:24,82.4,,CON1,Ledge- good ground,Y,,West Coast,,,,,,,,,,,
20201111,326S,326,S,-34.0043,114.6893,137,141,425,426,12:36:42,12:39,129,,CON1 - might have cut out early on bottom,Sponge garden,Y,,West Coast,,Rachel,y,,,Rachel,20210208,,,,
20201108,327S,327,S,-34.0295,114.7624,119,154,425,426,11:34:53,11:37,64.9,,CON1,,Y,,West Coast,,Claude,20210315,,,,,,,,
20201030,328S,328,S,-33.9936,114.8214,148,169,425,426,11:16:15,11:19:15,44.8,,,,Y,,West Coast,,,,,,,,,,,
20201108,329S,329,S,-34.0648,114.7266,119,154,425,426,7:59:37,8:02,118,,CON1,Fish on Sounder,Y,,West Coast,,Rachel,y,,,Rachel,20210311,,,,
20201119,330S,330,S,-34.0883,114.7545,139,169,425,426,13:31:34,13:28,116,5.5,,,Y,,West Coast,,,,,,,,,,,
20201104,331S,331,S,-34.0984,114.7501,139,169,425,426,14:53:29,14:56,111,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201104,333S,333,S,-34.113,114.7251,139,169,425,426,11:20:14,11:23,125,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201108,334S,334,S,-34.0616,114.7754,119,154,425,426,10:29:33,10:32,63,,CON1,,Y,,West Coast,,Rachel,,,,,,,,,
20201108,335S,335,S,-34.0669,114.794,119,154,425,426,9:40:59,9:41,54.9,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210315,,,,
20201031,336S,336,S,-34.0924,114.8664,128,152,425,426,10:28:58,10:31:58,43.1,,,,Y,,West Coast,,,,,,,,,,,
20201030,337S,337,S,-34.0054,114.8202,148,169,425,426,11:01:29,11:04:29,43.8,,,,Y,,West Coast,,,,,,,,,,,
20201030,338S,338,S,-33.9723,114.9225,148,169,425,426,7:16:01,7:19:01,46,,,,0.05,,West Coast,,,,,,,,,,,
20201031,339S,339,S,-34.0146,114.8785,128,152,425,426,14:40:57,14:43:57,42.1,,,,Y,,West Coast,,,,,,,,,,,
20201107,340S,340,S,-34.143,114.5378,137,163,425,426,7:21:23,7:24,148,,,,Y,,West Coast,,,,,,,,,,,
20201107,341S,341,S,-34.0725,114.4776,137,163,425,426,9:39:17,9:42,215,,,Changed All Batteries,Y,,West Coast,,,,,,,,,,,
20201107,342S,342,S,-34.0958,114.4752,137,163,425,426,8:22:30,8:25,229,,,Checked 425,Y,,West Coast,,,,,,,,,,,
20201111,343S,343,S,-34.1026,114.6407,137,141,425,426,7:41:11,7:44,140,,,Can see mystery object in distance. fish in way of camera habitat shot taken at 0.1 minutes,Y,,West Coast,,,,,,,,,,,
20201111,344S,344,S,-34.0844,114.6744,137,141,425,426,8:29:59,8:33,138,,,,Y,,West Coast,,,,,,,,,,,
20201107,345S,345,S,-34.0287,114.5514,137,163,425,426,14:17:40,14:20,146,,,,Y,,West Coast,,,,,,,,,,,
20201107,346S,346,S,-34.0262,114.5464,137,163,425,426,14:08,14:11,145,,,Time in not accurate,Y,,West Coast,,,,,,,,,,,
20201107,347S,347,S,-34.0287,114.5414,137,163,425,426,13:44:04,13:47,146,,,,Y,,West Coast,,,,,,,,,,,
20201111,349S,349,S,-34.0237,114.5964,137,141,425,426,10:05:20,10:08,134,,,,Y,,West Coast,,,,,,,,,,,
20201111,350S,350,S,-34.0262,114.6039,137,141,425,426,10:15:42,10:18,142,,,Changed all batteries,Y,,West Coast,,,,,,,,,,,
20201111,351S,351,S,-34.0312,114.5964,137,141,425,426,9:43:30,9:46,141,,,,Y,,West Coast,,,,,,,,,,,
20201111,352S,352,S,-34.0362,114.5989,137,141,425,426,9:22:42,9:25,140,,,,Y,,West Coast,,,,,,,,,,,
20201031,353S,353,S,-34.0544,114.8391,128,152,425,426,13:11:00,13:14:00,45,,,,Y,,West Coast,,,,,,,,,,,
20201031,356S,356,S,-34.0696,114.9185,128,152,425,426,7:39:03,7:42:03,47.2,,,,Y,,West Coast,,,,,,,,,,,
20201107,358S,358,S,-34.0462,114.4764,137,163,425,426,11:08:35,11:11,213,,,,Y,,West Coast,,,,,,,,,,,
20201107,360S,360,S,-34.0437,114.4714,137,163,425,426,11:22:49,11:25,255,,,,Y,,West Coast,,,,,,,,,,,
20201108,361S,361,S,-33.9887,114.7414,119,154,425,426,12:30:37,12:33,84.3,,CON1,,Y,,West Coast,,,,,,,,,,,
20201108,363S,363,S,-33.9862,114.7514,119,154,425,426,12:48:25,12:51,65.6,,CON1,,Y,,West Coast,,,,,,,,,,,
20201111,364S,364,S,-34.0087,114.6889,137,141,425,426,12:46:27,12:49,131,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210208,,,,
20201108,365S,365,S,-34.0237,114.7539,119,154,425,426,11:54:40,11:57,72,,CON1,,Y,,West Coast,,,,,,,,,,,
20201111,369S,369,S,-34.0287,114.5914,137,141,425,426,9:54:08,9:57,134,,,,Y,,West Coast,,,,,,,,,,,
20201111,370S,370,S,-33.9962,114.6464,137,141,425,426,11:29:48,11:32,141,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,,,,
20201111,372S,372,S,-34.0062,114.6439,137,141,425,426,10:56:54,10:59,134,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,,,,
20201108,374S,374,S,-33.9862,114.7464,119,154,425,426,12:39:45,12:42,74.8,,CON1,,Y,,West Coast,,,,,,,,,,,
20201104,377S,377,S,-34.1387,114.7589,139,169,425,426,13:36:50,13:39,115,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201111,378S,378,S,-33.9937,114.6389,137,141,425,426,11:19:31,11:22,142,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,,,,
20201030,C01S,C01,S,-34.015,114.8891,148,169,425,426,10:16:53,10:19:53,,,,,Y,,West Coast,,,,,,,,,,,
20201031,C02S,C02,S,-34.0854,114.9279,128,152,425,426,9:07:10,9:10:10,45,,,Dhuey lump. 30m from 357.,Y,,West Coast,,,,,,,,,,,
20201031,C03.1S,C03.1,S,-34.0664,114.8398,128,152,425,426,12:28:05,12:31:05,42.4,,,NO LED. 48M FROM 354. DEANS DHUEY GROUND.,Y,,West Coast,,,,,,,,,,,
20201031,C03.2S,C03.2,S,-34.0664,114.8398,128,152,425,426,12:35:55,12:38:55,43.4,,,3 LEDs.,Y,,West Coast,,,,,,,,,,,
20201119,C04S,C04,S,-34.08755,114.749265,139,169,425,426,13:41:55,13:44,110,5.5,,,Y,,West Coast,,,,,,,,,,,
20201111,CP11-1S,CP11-1,S,-33.992845,114.696642,137,141,425,426,14:08:52,14:11,125,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210309,,,,
20201111,CP11-2S,CP11-2,S,-33.974332,114.692773,137,141,425,426,14:32:11,14:35,124,,CON1 - might have cut out early on bottom,Fish in the way of habitat shot,Y,,West Coast,,Rachel,y,,,Rachel,20200310,,,,
20201030,FH10S,FH10,S,#N/A,#N/A,148,169,425,426,8:08:24,8:11:24,,,,Fishing HWY sample,Y,,West Coast,,,,,,,,,,,
20201020,FH106S,FH106,S,#N/A,#N/A,171,114,425,426,12:06:58,12:10:00,46.2,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH110S,FH110,S,#N/A,#N/A,171,114,425,426,11:17:02,11:20:00,44.9,,,,Y,,West Coast,,,,,,,,,,,
20201030,FH111S,FH111,S,#N/A,#N/A,148,169,425,426,8:17:49,8:20:49,,,,Fishing HWY sample,Y,,West Coast,,,,,,,,,,,
20201020,FH14S,FH14,S,#N/A,#N/A,171,114,425,426,13:59:42,14:04:00,44.9,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH17S,FH17,S,#N/A,#N/A,116,118,425,426,9:46:43,9:49:43,,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH18S,FH18,S,#N/A,#N/A,171,114,425,426,11:55:54,11:59:00,45.1,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH20S,FH20,S,#N/A,#N/A,171,114,425,426,13:17:56,13:21:00,42.4,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH21S,FH21,S,#N/A,#N/A,171,114,425,426,11:41:29,11:44:00,46.3,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH26S,FH26,S,#N/A,#N/A,171,114,425,426,11:05:07,11:08:00,43.9,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH27S,FH27,S,#N/A,#N/A,116,118,425,426,9:32:24,9:35:24,42.8,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH30S,FH30,S,#N/A,#N/A,171,114,425,426,14:44:05,14:48:00,,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH34S,FH34,S,#N/A,#N/A,171,114,425,426,12:51:20,12:54:00,44.6,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH44S,FH44,S,#N/A,#N/A,171,114,425,426,13:46:18,13:50:00,44.5,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH48S,FH48,S,#N/A,#N/A,171,114,425,426,11:30:39,11:33:00,45,,,,Y,,West Coast,,,,,,,,,,,
20201030,FH52S,FH52,S,#N/A,#N/A,148,169,425,426,9:28:26,9:31:26,42.8,,,Fishing HWY sample,Y,,West Coast,,,,,,,,,,,
20201020,FH56S,FH56,S,#N/A,#N/A,116,118,425,426,10:00:37,10:03:37,41.9,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH57S,FH57,S,#N/A,#N/A,171,114,425,426,12:18:13,12:21:00,44.2,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH60S,FH60,S,#N/A,#N/A,171,114,425,426,10:54:30,10:57:00,44.4,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH61S,FH61,S,#N/A,#N/A,116,118,425,426,9:06:40,9:09:40,,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH62S,FH62,S,#N/A,#N/A,171,114,425,426,14:32:04,14:36:00,45.2,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH7S,FH7,S,#N/A,#N/A,171,114,425,426,13:04:33,13:08:00,45.2,,,,Y,,West Coast,,,,,,,,,,,
20201030,FH77S,FH77,S,#N/A,#N/A,148,169,425,426,9:18:46,9:21:46,42,,,Fishing HWY sample,Y,,West Coast,,,,,,,,,,,
20201020,FH92S,FH92,S,#N/A,#N/A,116,118,425,426,8:34:48,8:37:38,44.1,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH93S,FH93,S,#N/A,#N/A,171,114,425,426,13:32:44,13:36:00,44.3,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH95S,FH95,S,#N/A,#N/A,171,114,425,426,14:17:10,14:21:00,,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH96S,FH96,S,#N/A,#N/A,171,114,425,426,10:40:01,10:43:01,,,,,Y,,West Coast,,,,,,,,,,,
20201030,OMR1S,OMR1,S,#N/A,#N/A,148,169,425,426,13:03:59,13:06:59,35.6,,,,Y,,West Coast,,,,,,,,,,,
20201030,OMR2S,OMR2,S,#N/A,#N/A,148,169,425,426,13:15:35,13:18:35,38,,,,Y,,West Coast,,,,,,,,,,,
20201030,OMR3S,OMR3,S,#N/A,#N/A,148,169,425,426,13:23:54,13:26:54,38,,,,3 mins in,,West Coast,,,,,,,,,,,
20201030,OMR4S,OMR4,S,#N/A,#N/A,148,169,425,426,13:35:02,13:38:02,38.6,,,,Y,,West Coast,,,,,,,,,,,
20201108,1W,1,W,-34.0787,114.7789,128,129,427,428,9:18:31,9:21,62.6,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210315,,,,
20201108,3W,3,W,-34.0762,114.7839,128,129,427,428,9:29:21,9:32,61.4,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210315,,,,
20201108,4W,4,W,-34.0912,114.7814,128,129,427,428,8:57:56,9:01,60,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210311,,,,
20201108,5W,5,W,-34.0887,114.7764,128,129,427,428,9:07:02,9:10,66,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210315,,,,
20201031,15W,15,W,-34.0612,114.8664,119,120,427,428,11:42:46,11:45:46,41.6,,,,Y,,West Coast,,,,,,,,,,,
20201031,16W,16,W,-34.0737,114.8689,119,120,427,428,11:16:16,11:19:16,41.4,,,,Y,,West Coast,,,,,,,,,,,
20201031,17W,17,W,-34.0637,114.8764,119,120,427,428,11:26:32,11:29:32,41,,,,Y,,West Coast,,,,,,,,,,,
20201031,34W,34,W,-34.0612,114.8714,119,120,427,428,11:34:38,11:37:38,41.4,,,,Y,,West Coast,,,,,,,,,,,
20201104,36W,36,W,-34.1037,114.7189,148,172,427,428,10:42:42,10:45,129,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201104,37W,37,W,-34.1087,114.7189,148,172,427,428,10:54:04,10:58,129,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201104,40W,40,W,-34.1037,114.7139,148,172,427,428,10:31:33,10:34,130,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201108,46W,46,W,-34.0687,114.7114,128,129,427,428,7:25:59,7:29,125,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210310,,,,
20201108,47W,47,W,-34.0637,114.7114,128,129,427,428,7:14:14,7:14,127,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210310,,,,
20201108,49W,49,W,-34.0612,114.7064,128,129,427,428,7:03:31,7:06,130,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210310,,,,
20201104,58W,58,W,-34.1362,114.7739,148,172,427,428,14:02:50,14:05,94.3,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201104,59W,59,W,-34.1412,114.7664,148,172,427,428,13:49:33,13:52,110,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201104,62W,62,W,-34.1337,114.7664,148,172,427,428,14:13:05,14:16,108,,,Checked Cameras - 418 off,Y,,West Coast,,,,,,Claude,20210315,,,,
20201107,63W,63,W,-34.0112,114.4739,127,133,427,428,13:02:42,13:05,203,,,,Y,,West Coast,,,,,,,,,,,
20201030,64W,64,W,-34.0137,114.8964,155,161,427,428,10:06:10,10:09:10,,,,,Y,,West Coast,,,,,,,,,,,
20201030,65W,65,W,-34.0112,114.8889,155,161,427,428,10:25:08,10:28:08,,,,,Y,,West Coast,,,,,,,,,,,
20201031,66W,66,W,-34.0162,114.8814,119,120,427,428,14:33:06,14:36:06,42.5,,,,Y,,West Coast,,,,,,,,,,,
20201111,71W,71,W,-34.0037,114.6989,135,173,427,428,13:47:50,13:50,125,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210309,,,,
20201031,72W,72,W,-34.0362,114.8464,119,120,427,428,13:36:24,13:39:24,43.3,,,,Y,,West Coast,,,,,,,,,,,
20201031,73W,73,W,-34.0287,114.8589,119,120,427,428,14:03:39,14:06:39,42.2,,,,Y,,West Coast,,,,,,,,,,,
20201031,74W,74,W,-34.0287,114.8514,119,120,427,428,13:55:30,13:58:30,43.2,,,,Y,,West Coast,,,,,,,,,,,
20201031,75W,75,W,-34.0337,114.8539,119,120,427,428,13:45:35,13:48:35,42.6,,,,Y,,West Coast,,,,,,,,,,,
20201107,76W,76,W,-34.0237,114.4689,127,133,427,428,12:33:47,12:36,233,,,,Y,,West Coast,,,,,,,,,,,
20201107,77W,77,W,-34.0112,114.4664,127,133,427,428,13:16:24,13:19,221,,,,Y,,West Coast,,,,,,,,,,,
20201107,78W,78,W,-34.0162,114.4689,127,133,427,428,12:49:14,12:52,219,,,,Y,,West Coast,,,,,,,,,,,
20201031,80W,80,W,-34.0937,114.8889,119,120,427,428,9:51:03,9:54:03,43.1,,,,Y,,West Coast,,,,,,,,,,,
20201031,81W,81,W,-34.0987,114.8914,119,120,427,428,9:59:33,10:02:33,43.3,,,,Y,,West Coast,,,,,,,,,,,
